nb_0,director_name,num_critic_for_reviews,duration,director_fb_likes,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_fb_likes,imdb_score,movie_fb_likes,Horror,Reality-TV,History,Musical,Drama,Romance,Action,Animation,Film-Noir,Biography,Western,Crime,Thriller,Sci-Fi,News,Comedy,Adventure,Music,War,Family,Mystery,Game-Show,Sport,Fantasy,Short,Documentary
1,Antoine Fuqua,197.0,132.0,847.0,625.0,Lili Taylor,3000.0,27154426.0,Don Cheadle,Brooklyn's Finest ,52852,6317,Armando Riesco,1.0,138.0,English,USA,R,17000000.0,2009.0,960.0,6.7,4000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Nicholas Ray,15.0,154.0,117.0,86.0,David Niven,715.0,0.0,Ava Gardner,55 Days at Peking ,4550,1567,John Ireland,3.0,50.0,English,USA,Unrated,9000000.0,1963.0,490.0,6.8,419,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Fede Alvarez,543.0,96.0,201.0,58.0,Elizabeth Blackmore,394.0,54239856.0,Lou Taylor Pucci,Evil Dead ,125016,673,Ellen Sandweiss,0.0,789.0,English,USA,R,17000000.0,2013.0,150.0,6.5,70000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Donald Petrie,112.0,98.0,80.0,399.0,Harland Williams,567.0,8662318.0,Nia Vardalos,My Life in Ruins ,15033,2016,Rachel Dratch,1.0,75.0,English,USA,PG-13,17000000.0,2009.0,503.0,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Paul Weitz,153.0,107.0,80.0,841.0,Dennis Quaid,2000.0,7156725.0,Judy Greer,American Dreamz ,22639,5992,Chris Klein,6.0,217.0,English,USA,PG-13,19000000.0,2006.0,2000.0,5.5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,Sidney J. Furie,94.0,134.0,22.0,488.0,Margot Kidder,1000.0,15681020.0,Jim Broadbent,Superman IV: The Quest for Peace ,33570,3007,William Hootkins,6.0,259.0,English,UK,PG,17000000.0,1987.0,593.0,3.6,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3,Ian Iqbal Rashid,62.0,94.0,8.0,66.0,Clé Bennett,328.0,7070459.0,DeRay Davis,How She Move ,4600,760,Conrad Coates,0.0,18.0,English,Canada,PG-13,0.0,2007.0,122.0,3.3,238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Wayne Kramer,157.0,122.0,47.0,834.0,Chazz Palminteri,23000.0,6855137.0,Paul Walker,Running Scared ,88590,27381,Ivana Milicevic,2.0,419.0,English,Germany,R,17000000.0,2006.0,979.0,7.4,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Rowdy Herrington,35.0,128.0,9.0,193.0,Jeremy Northam,767.0,2694071.0,Aidan Quinn,Bobby Jones: Stroke of Genius ,3222,1727,Paul Freeman,3.0,64.0,English,USA,PG,20000000.0,2004.0,327.0,6.7,352,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,Jim Goddard,21.0,97.0,3.0,161.0,Paul Freeman,400.0,2315683.0,Victor Wong,Shanghai Surprise ,4081,805,Clyde Kusatsu,0.0,28.0,English,UK,PG-13,17000000.0,1986.0,193.0,3.0,154,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Neil Burger,236.0,110.0,168.0,96.0,Eddie Marsan,3000.0,39825798.0,Rufus Sewell,The Illusionist ,295375,4210,Jake Wood,3.0,645.0,English,USA,PG-13,16000000.0,2006.0,979.0,7.6,15000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Noel Marshall,50.0,102.0,4.0,60.0,Melanie Griffith,634.0,2000000.0,Tippi Hedren,Roar ,1275,1262,Zakes Mokae,0.0,27.0,English,USA,PG,17000000.0,1981.0,537.0,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Joel Schumacher,106.0,98.0,541.0,71.0,David Murray,214.0,1569918.0,Brenda Fricker,Veronica Guerin ,16234,409,Gerard McSorley,1.0,113.0,English,Ireland,R,17000000.0,2003.0,96.0,6.9,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Andrea Di Stefano,106.0,120.0,30.0,55.0,Brady Corbet,14000.0,106869.0,Josh Hutcherson,Escobar: Paradise Lost ,13762,14492,Carlos Bardem,1.0,39.0,English,France,R,17000000.0,2014.0,287.0,6.6,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Richard Kelly,173.0,160.0,219.0,215.0,Curtis Armstrong,1000.0,273420.0,Janeane Garofalo,Southland Tales ,32671,2340,Chris Andrew Ciulla,6.0,238.0,English,France,R,17000000.0,2006.0,876.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
5,Guillaume Ivernel,41.0,80.0,0.0,168.0,Jess Harnell,677.0,0.0,Rob Paulsen,Dragon Hunters ,10706,1364,Mary Mouser,0.0,39.0,French,France,PG,11000000.0,2008.0,262.0,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3,Jack Smight,41.0,91.0,22.0,255.0,Jan-Michael Vincent,669.0,0.0,George Peppard,Damnation Alley ,3701,1769,Paul Winfield,0.0,71.0,English,USA,PG,17000000.0,1977.0,642.0,5.2,903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Todd Lincoln,145.0,83.0,57.0,62.0,Rick Gomez,465.0,4930798.0,Julianna Guill,The Apparition ,16268,730,Tim Williams,1.0,108.0,English,USA,PG-13,17000000.0,2012.0,152.0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Howard Zieff,31.0,102.0,6.0,165.0,Jamie Lee Curtis,3000.0,59847242.0,Macaulay Culkin,My Girl ,55895,5433,Griffin Dunne,1.0,115.0,English,USA,PG-13,16500000.0,1991.0,2000.0,6.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,Steven Shainberg,105.0,122.0,30.0,260.0,Ty Burrell,21000.0,220914.0,Robert Downey Jr.,Fur: An Imaginary Portrait of Diane Arbus ,13239,25173,Matt Servitto,2.0,97.0,English,USA,R,16800000.0,2006.0,3000.0,6.5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Oliver Stone,114.0,126.0,0.0,168.0,Tamara Tunie,826.0,43848100.0,Hal Holbrook,Wall Street ,119150,1607,James Karen,2.0,219.0,English,USA,R,15000000.0,1987.0,508.0,7.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Ang Lee,69.0,136.0,0.0,1000.0,Kate Winslet,25000.0,42700000.0,Alan Rickman,Sense and Sensibility ,78392,41059,Tom Wilkinson,2.0,196.0,English,USA,PG,16500000.0,1995.0,14000.0,7.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Julian Jarrold,150.0,120.0,11.0,281.0,Julie Walters,11000.0,18663911.0,Anne Hathaway,Becoming Jane ,46204,12554,Laurence Fox,1.0,151.0,English,UK,PG,16500000.0,2007.0,838.0,7.1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Joe Nussbaum,72.0,108.0,18.0,433.0,Matt Long,714.0,11702090.0,Danny Strong,Sydney White ,37700,2785,Samm Levine,2.0,50.0,English,USA,PG-13,16500000.0,2007.0,701.0,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Vadim Perelman,158.0,126.0,26.0,385.0,Kim Dickens,638.0,13005485.0,Frances Fisher,House of Sand and Fog ,56665,2282,Ron Eldard,0.0,469.0,English,USA,R,15000000.0,2003.0,624.0,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Peter Weir,96.0,128.0,608.0,1000.0,Josh Charles,49000.0,95860116.0,Robin Williams,Dead Poets Society ,277451,51609,Kurtwood Smith,0.0,491.0,English,USA,PG,16400000.0,1989.0,1000.0,8.0,23000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Peter Farrelly,84.0,113.0,137.0,481.0,Mike Starr,879.0,127175354.0,Lauren Holly,Dumb & Dumber ,288451,2985,Teri Garr,2.0,438.0,English,USA,PG-13,16000000.0,1994.0,854.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Rob Reiner,114.0,89.0,0.0,62.0,Gretchen Palmer,227.0,92823600.0,Bruno Kirby,When Harry Met Sally... ,149108,485,Harley Jane Kozak,0.0,273.0,English,USA,R,16000000.0,1989.0,73.0,7.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Sidney Lumet,79.0,129.0,0.0,359.0,James Mason,844.0,54000000.0,Charlotte Rampling,The Verdict ,26310,2330,Jack Warden,0.0,154.0,English,USA,R,16000000.0,1982.0,617.0,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Todd Phillips,103.0,94.0,480.0,486.0,Rachel Blanchard,1000.0,68525609.0,Ethan Suplee,Road Trip ,132963,3889,Paulo Costanzo,5.0,302.0,English,USA,R,15600000.0,2000.0,490.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Brian Robbins,67.0,106.0,48.0,35.0,Ron Lester,23000.0,52885587.0,Paul Walker,Varsity Blues ,35312,23369,Mark Walters,0.0,267.0,English,USA,R,16000000.0,1999.0,255.0,6.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,Michel Hazanavicius,576.0,100.0,405.0,628.0,Ed Lauter,996.0,44667095.0,Bérénice Bejo,The Artist ,190030,4606,Beth Grant,0.0,583.0,English,France,PG-13,15000000.0,2011.0,897.0,8.0,30000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,David S. Goyer,178.0,89.0,687.0,389.0,Atticus Shaffer,10000.0,42638165.0,Gary Oldman,The Unborn ,42182,12183,Rachel Brosnahan,1.0,230.0,English,USA,PG-13,16000000.0,2009.0,787.0,4.8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2,Wes Anderson,487.0,94.0,0.0,559.0,Bill Murray,13000.0,45507053.0,Bruce Willis,Moonrise Kingdom ,237848,27911,Bob Balaban,2.0,377.0,English,USA,PG-13,16000000.0,2012.0,13000.0,7.8,71000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,Jonathan Liebesman,196.0,83.0,473.0,597.0,Jordana Brewster,20000.0,39511038.0,Matt Bomer,The Texas Chainsaw Massacre: The Beginning ,56269,26402,Lew Temple,0.0,366.0,English,USA,R,16000000.0,2006.0,4000.0,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Cyrus Nowrasteh,24.0,111.0,19.0,107.0,Vincent Walsh,241.0,6462576.0,Clive Russell,The Young Messiah ,1449,824,Finn Ireland,0.0,30.0,English,USA,PG-13,18500000.0,2016.0,118.0,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Perry Andelin Blake,56.0,80.0,11.0,499.0,Kenan Thompson,911.0,40363530.0,Jennifer Esposito,The Master of Disguise ,18254,3058,James Brolin,2.0,307.0,English,USA,PG,16000000.0,2002.0,521.0,3.3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,Guillermo del Toro,406.0,112.0,0.0,250.0,Maribel Verdú,634.0,37623143.0,Ivana Baquero,Pan's Labyrinth ,467234,1322,Sergi López,0.0,1083.0,Spanish,Spain,R,13500000.0,2006.0,269.0,8.2,27000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7,,3.0,60.0,0.0,762.0,Jessika Van,1000.0,0.0,Joel Courtney,The Messengers             ,7210,4561,Riley Smith,0.0,57.0,English,USA,,0.0,0.0,921.0,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2,John Whitesell,51.0,94.0,14.0,635.0,Angus T. Jones,1000.0,33357476.0,Leslie Bibb,See Spot Run ,7392,4194,Paul Sorvino,0.0,53.0,English,USA,PG,35000000.0,2001.0,1000.0,5.4,393,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,John Singleton,41.0,130.0,309.0,522.0,Snoop Dogg,939.0,28734552.0,Mo'Nique,Baby Boy ,9566,3107,Angell Conwell,2.0,81.0,English,USA,R,16000000.0,2001.0,881.0,6.4,1000,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Christian E. Christiansen,138.0,91.0,26.0,638.0,Danneel Ackles,3000.0,37300107.0,Leighton Meester,The Roommate ,29147,5349,Frances Fisher,1.0,115.0,English,USA,PG-13,16000000.0,2011.0,1000.0,4.8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Dennie Gordon,78.0,91.0,29.0,459.0,Erik Per Sullivan,861.0,27087695.0,Brittany Daniel,Joe Dirt ,41664,2543,Fred Ward,0.0,205.0,English,USA,PG-13,17700000.0,2001.0,593.0,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,Sheldon Lettich,40.0,110.0,23.0,51.0,Alonna Shaw,633.0,30102717.0,Bolo Yeung,Double Impact ,28736,874,Kamel Krifa,2.0,72.0,English,USA,R,15000000.0,1991.0,67.0,5.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Edgar Wright,285.0,121.0,1000.0,108.0,Joe Cornish,175.0,23618786.0,Bill Bailey,Hot Fuzz ,352695,485,Billie Whitelaw,1.0,687.0,English,UK,R,8000000.0,2007.0,115.0,7.9,17000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,Diane English,124.0,114.0,15.0,650.0,Debi Mazar,851.0,26896744.0,Jada Pinkett Smith,The Women ,16582,3485,Debra Messing,4.0,125.0,English,USA,PG-13,16500000.0,2008.0,680.0,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Woody Allen,275.0,96.0,11000.0,252.0,Kevin Dunn,19000.0,23213577.0,Scarlett Johansson,Vicky Cristina Barcelona ,198111,19894,Christopher Evan Welch,0.0,365.0,English,Spain,PG-13,15500000.0,2008.0,581.0,7.2,14000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Peter Flinth,34.0,270.0,5.0,292.0,Michael Nyqvist,908.0,0.0,Gustaf Skarsgård,Arn: The Knight Templar ,18041,2762,Vincent Perez,1.0,54.0,Swedish,Sweden,,25000000.0,2007.0,690.0,6.6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Robert Iscove,67.0,94.0,7.0,95.0,Amanda Detmer,3000.0,20627372.0,Alyson Hannigan,Boys and Girls ,13661,3451,Tsianina Joelson,3.0,134.0,English,USA,PG-13,16000000.0,2000.0,240.0,5.3,487,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Peter Kosminsky,103.0,109.0,7.0,450.0,Cole Hauser,835.0,16346122.0,Patrick Fugit,White Oleander ,25549,2572,Marc Donato,0.0,171.0,English,USA,PG-13,16000000.0,2002.0,787.0,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Karyn Kusama,300.0,107.0,45.0,271.0,Amy Sedaris,24000.0,16204793.0,J.K. Simmons,Jennifer's Body ,92712,24805,Cynthia Stevenson,1.0,294.0,English,USA,R,16000000.0,2009.0,396.0,5.1,6000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,Nick Gomez,84.0,96.0,22.0,324.0,Jamie Lee Curtis,8000.0,15427192.0,Will Ferrell,Drowning Mona ,11768,11078,Tracey Walter,0.0,148.0,English,USA,PG-13,16000000.0,2000.0,2000.0,5.6,492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,Woody Allen,64.0,88.0,11000.0,233.0,Don Pardo,854.0,14792779.0,Mike Starr,Radio Days ,24256,1653,Julie Kavner,0.0,91.0,English,USA,PG,16000000.0,1987.0,410.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Allen Coulter,158.0,113.0,47.0,238.0,Lena Olin,21000.0,19057024.0,Robert Pattinson,Remember Me ,113963,22088,Ruby Jerins,0.0,361.0,English,USA,PG-13,16000000.0,2010.0,541.0,7.2,24000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Clare Kilner,46.0,101.0,6.0,258.0,Alexandra Holden,812.0,14108518.0,Dylan Baker,How to Deal ,8215,1882,Trent Ford,1.0,95.0,English,USA,PG-13,16000000.0,2003.0,326.0,5.7,371,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Richard Benjamin,15.0,105.0,121.0,384.0,Alyson Hannigan,11000.0,13854000.0,Jon Lovitz,My Stepmother Is an Alien ,21079,14677,Tony Jay,0.0,55.0,English,USA,PG-13,20000000.0,1988.0,3000.0,5.2,818,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,Jonathan Demme,68.0,125.0,438.0,372.0,Tom Hanks,18000.0,77324422.0,Denzel Washington,Philadelphia ,178731,33865,Jason Robards,2.0,261.0,English,USA,PG-13,26000000.0,1993.0,15000.0,7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Josef Rusnak,111.0,100.0,9.0,363.0,Craig Bierko,599.0,15500000.0,Gretchen Mol,The Thirteenth Floor ,51996,2389,Brad William Henke,0.0,302.0,English,Germany,R,16000000.0,1999.0,380.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2,Lance Rivera,21.0,97.0,3.0,578.0,Vincent Pastore,1000.0,11540112.0,Farrah Fawcett,The Cookout ,2385,3835,Jenifer Lewis,1.0,20.0,English,USA,PG-13,0.0,2004.0,584.0,3.6,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Ronald Neame,42.0,108.0,38.0,316.0,Karl Malden,940.0,8400000.0,Martin Landau,Meteor ,5237,1945,Brian Keith,7.0,90.0,English,USA,PG,16000000.0,1979.0,416.0,4.9,392,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Bruce Paltrow,65.0,112.0,28.0,215.0,Marian Seldes,555.0,4734235.0,Lochlyn Munro,Duets ,8217,1227,Huey Lewis,0.0,123.0,English,USA,R,15000000.0,2000.0,403.0,6.0,573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,Woody Allen,109.0,112.0,11000.0,642.0,Debra Messing,11000.0,4839383.0,Woody Allen,Hollywood Ending ,21613,12766,Treat Williams,0.0,148.0,English,USA,PG-13,16000000.0,2002.0,650.0,6.6,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Adam Rifkin,42.0,95.0,89.0,322.0,Lin Shaye,1000.0,4193025.0,Natasha Lyonne,Detroit Rock City ,30682,2518,Shannon Tweed,0.0,194.0,English,USA,R,15000000.0,1999.0,852.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,Russell Mulcahy,112.0,110.0,85.0,186.0,Jon Polito,1000.0,5900000.0,Christopher Lambert,Highlander ,98629,1852,Celia Imrie,1.0,316.0,English,UK,R,16000000.0,1986.0,309.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,Susanne Bier,146.0,118.0,369.0,295.0,Omar Benson Miller,1000.0,2849142.0,Alison Lohman,Things We Lost in the Fire ,24104,1889,Robin Weigert,1.0,88.0,English,USA,R,16000000.0,2007.0,418.0,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Kenneth Johnson,36.0,97.0,34.0,465.0,Annabeth Gish,503.0,1686429.0,Charles Napier,Steel ,8687,3100,Hill Harper,1.0,62.0,English,USA,PG-13,16000000.0,1997.0,489.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,James Gray,230.0,120.0,115.0,310.0,Dagmara Dominczyk,10000.0,1984743.0,Jeremy Renner,The Immigrant ,20616,11019,Angela Sarafyan,3.0,70.0,English,USA,R,16000000.0,2013.0,316.0,6.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,James Ivory,64.0,135.0,133.0,258.0,Natasha Richardson,898.0,1666262.0,Vanessa Redgrave,The White Countess ,5321,2096,Lynn Redgrave,0.0,78.0,English,UK,PG-13,16000000.0,2005.0,708.0,6.7,356,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Danny Boyle,393.0,101.0,0.0,888.0,Spencer Wilding,3000.0,2319187.0,Rosario Dawson,Trance ,92640,5056,Tuppence Middleton,0.0,212.0,English,UK,R,20000000.0,2013.0,1000.0,7.0,23000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Jessy Terrero,75.0,92.0,29.0,618.0,Snoop Dogg,939.0,13922211.0,Mo'Nique,Soul Plane ,18271,3935,Tom Arnold,9.0,150.0,English,USA,R,16000000.0,2004.0,881.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Dany Boon,78.0,106.0,172.0,27.0,Kad Merad,172.0,0.0,Dany Boon,Welcome to the Sticks ,30587,329,Michel Galabru,2.0,49.0,French,France,,11000000.0,2008.0,55.0,7.1,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Vicente Amorim,67.0,92.0,6.0,227.0,Jodie Whittaker,10000.0,23091.0,Viggo Mortensen,Good ,5664,11091,Steven Mackintosh,1.0,42.0,English,UK,R,15000000.0,2008.0,304.0,6.2,921,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,Gaspar Noé,216.0,161.0,929.0,116.0,Emily Alyn Lind,488.0,336467.0,Paz de la Huerta,Enter the Void ,45449,943,Olly Alexander,0.0,192.0,English,France,Not Rated,13000000.0,2009.0,289.0,7.3,23000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Amy Heckerling,54.0,92.0,143.0,613.0,Justin Kirk,1000.0,2964.0,Taylor Negron,Vamps ,7444,3086,Ivan Sergei,2.0,42.0,English,USA,PG-13,16000000.0,2012.0,945.0,5.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Lasse Hallström,84.0,93.0,529.0,805.0,Sarah Roemer,1000.0,0.0,Cary-Hiroyuki Tagawa,Hachi: A Dog's Tale ,155249,4453,Joan Allen,0.0,304.0,English,USA,G,16000000.0,2009.0,884.0,8.1,115000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,Jérôme Salle,69.0,110.0,22.0,44.0,Tanya van Graan,5000.0,0.0,Orlando Bloom,Zulu ,12817,5273,Conrad Kemp,0.0,43.0,English,France,R,16000000.0,2013.0,170.0,6.7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Tommy Lee Jones,208.0,122.0,0.0,567.0,Tim Blake Nelson,883.0,2428883.0,Barry Corbin,The Homesman ,21370,2896,Miranda Otto,1.0,132.0,English,USA,R,16000000.0,2014.0,596.0,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Jesse Vaughan,32.0,91.0,10.0,574.0,Jenifer Lewis,890.0,13571817.0,Vivica A. Fox,Juwanna Mann ,5312,3104,Kevin Pollak,3.0,40.0,English,USA,PG-13,15600000.0,2002.0,578.0,4.5,939,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,,20.0,45.0,0.0,15.0,Trond Fausa,422.0,0.0,Steven Van Zandt,Lilyhammer             ,19164,537,Tommy Karlsen,0.0,79.0,English,Norway,TV-MA,34000000.0,0.0,57.0,8.1,16000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Atom Egoyan,78.0,115.0,460.0,125.0,Marie-Josée Croze,232.0,1554566.0,David Alpay,Ararat ,8624,699,Charles Aznavour,1.0,180.0,English,Canada,R,15500000.0,2002.0,150.0,6.6,824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,William Bindley,21.0,94.0,4.0,518.0,Jake Lloyd,844.0,508867.0,Bruce Dern,Madison ,1033,3583,William Shockley,0.0,26.0,English,USA,PG,13500000.0,2001.0,626.0,6.5,282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,Wayne Beach,40.0,93.0,7.0,922.0,LL Cool J,1000.0,1181197.0,Mekhi Phifer,Slow Burn ,3299,4329,Fisher Stevens,0.0,24.0,English,USA,R,15500000.0,2005.0,1000.0,5.9,191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
